user_id,checkout_page,order_value,purchased,gender,browser,time_on_page
851778,A,22.005,1.0,M,firefox,30.623
876779,A,26.017,1.0,F,safari,49.880
851283,A,28.004,1.0,M,chrome,59.420
877996,A,NaN,0.0,M,firefox,46.769
897804,A,22.556,1.0,F,safari,33.270
882728,A,27.198,1.0,M,safari,55.553
874399,A,26.589,1.0,F,chrome,52.625
839730,A,NaN,0.0,M,firefox,51.511
883987,A,26.790,1.0,F,firefox,53.591
842487,A,17.513,1.0,M,firefox,9.065
902175,A,NaN,0.0,M,firefox,55.571
866944,A,NaN,0.0,M,firefox,66.698
913103,A,26.092,1.0,M,safari,50.240
871121,A,25.482,1.0,F,firefox,47.313
839820,A,26.741,1.0,M,safari,53.357
864647,A,NaN,0.0,M,chrome,49.059
873514,A,26.629,1.0,M,safari,52.821
885165,A,25.004,1.0,F,chrome,45.018
893655,A,NaN,0.0,M,chrome,35.800
867082,A,22.489,1.0,M,firefox,32.948
882851,A,22.505,1.0,M,firefox,33.022
855692,A,21.567,1.0,F,chrome,28.523
849420,A,22.331,1.0,M,chrome,32.187
888970,A,29.403,1.0,F,firefox,66.135
859791,A,26.885,1.0,M,chrome,54.049
908705,A,23.437,1.0,F,firefox,37.500
834537,A,24.024,1.0,M,firefox,40.315
873901,A,NaN,0.0,M,firefox,46.351
876594,A,23.361,1.0,F,chrome,37.133
877891,A,NaN,0.0,M,safari,45.810
878016,A,26.944,1.0,F,chrome,54.331
883426,A,NaN,0.0,M,chrome,44.571
858348,A,25.840,1.0,M,firefox,49.032
853502,A,27.216,1.0,M,firefox,55.638
912997,A,24.320,1.0,M,firefox,41.734
848020,A,NaN,0.0,M,firefox,48.417
886472,A,24.227,1.0,F,firefox,41.287
860106,A,24.929,1.0,F,chrome,44.658
865237,A,24.188,1.0,M,firefox,41.103
846441,A,23.678,1.0,M,chrome,38.654
855526,A,25.434,1.0,M,firefox,47.085
835713,A,26.416,1.0,M,safari,51.799
870192,A,25.366,1.0,F,safari,46.756
849286,A,26.247,1.0,M,firefox,50.985
840298,A,23.155,1.0,F,chrome,36.145
864588,A,21.991,1.0,M,safari,30.555
839970,A,26.043,1.0,F,chrome,50.005
843962,A,26.720,1.0,F,firefox,53.255
912078,A,25.125,1.0,F,chrome,45.598
877601,A,28.370,1.0,F,safari,61.176
912728,A,27.269,1.0,M,chrome,55.892
910913,A,31.701,1.0,F,safari,77.167
890957,A,24.498,1.0,F,safari,42.590
876488,A,22.503,1.0,F,safari,33.014
897622,A,23.150,1.0,F,firefox,36.118
852118,A,23.586,1.0,F,firefox,38.214
910122,A,26.190,1.0,F,safari,50.712
835643,A,19.605,1.0,M,chrome,19.103
841687,A,28.296,1.0,M,firefox,60.823
845091,A,24.402,1.0,M,firefox,42.128
839122,A,24.383,1.0,F,firefox,42.038
883525,A,22.302,1.0,F,chrome,32.048
847817,A,NaN,0.0,M,safari,43.629
860636,A,25.033,1.0,M,safari,45.159
870939,A,24.695,1.0,F,safari,43.537
897412,A,25.848,1.0,F,safari,49.069
857289,A,23.526,1.0,F,chrome,37.924
876039,A,22.760,1.0,F,chrome,34.250
905692,A,26.371,1.0,F,safari,51.580
897412,A,25.247,1.0,M,chrome,46.184
856534,A,25.493,1.0,M,safari,47.366
899924,A,27.648,1.0,M,firefox,57.708
858405,A,22.444,1.0,M,safari,32.729
914116,A,22.862,1.0,M,firefox,34.737
880409,A,28.143,1.0,M,safari,60.087
889961,A,NaN,0.0,M,chrome,27.205
865607,A,21.726,1.0,F,firefox,29.287
839377,A,27.045,1.0,F,safari,54.814
838712,A,25.596,1.0,F,chrome,47.858
843702,A,25.263,1.0,M,safari,46.263
882496,A,NaN,0.0,M,firefox,43.900
845182,A,25.078,1.0,F,chrome,45.375
844903,A,NaN,0.0,M,chrome,43.895
906501,A,28.389,1.0,F,chrome,61.265
871851,A,NaN,0.0,M,firefox,40.222
842674,A,24.597,1.0,F,chrome,43.064
908515,A,29.486,1.0,F,firefox,66.533
856900,A,25.069,1.0,F,safari,45.330
896750,A,30.580,1.0,F,safari,71.784
901588,A,24.738,1.0,F,chrome,43.740
897961,A,28.419,1.0,F,chrome,61.409
834791,A,20.862,1.0,M,chrome,25.136
884918,A,25.384,1.0,M,firefox,46.844
876348,A,21.039,1.0,F,chrome,25.986
880079,A,27.111,1.0,M,firefox,55.133
871124,A,21.968,1.0,M,chrome,30.446
870145,A,25.709,1.0,F,safari,48.405
881076,A,24.295,1.0,F,chrome,41.614
872437,A,22.104,1.0,F,safari,31.102
912030,A,20.952,1.0,F,firefox,25.568
858050,A,23.722,1.0,M,chrome,38.868
872665,A,29.352,1.0,F,safari,65.888
893998,A,24.266,1.0,M,safari,41.478
881494,A,27.293,1.0,M,chrome,56.007
906686,A,24.857,1.0,F,safari,44.315
895336,A,27.192,1.0,M,chrome,55.521
852796,A,20.433,1.0,F,safari,23.077
839835,A,NaN,0.0,M,chrome,40.162
835130,A,27.374,1.0,F,firefox,56.393
902453,A,24.592,1.0,M,firefox,43.041
903637,A,24.784,1.0,M,firefox,43.963
876273,A,23.924,1.0,F,chrome,39.834
905172,A,27.873,1.0,M,safari,58.793
872268,A,NaN,0.0,M,firefox,48.570
841807,A,25.110,1.0,M,chrome,45.528
859465,A,26.608,1.0,M,chrome,52.717
878176,A,NaN,0.0,M,firefox,52.059
867091,A,25.531,1.0,F,safari,47.551
857080,A,28.868,1.0,F,safari,63.564
835681,A,24.849,1.0,M,chrome,44.277
873506,A,25.695,1.0,F,safari,48.337
852479,A,NaN,0.0,M,chrome,37.285
905218,A,NaN,0.0,M,firefox,46.801
838809,A,28.969,1.0,F,chrome,64.053
884984,A,23.392,1.0,F,chrome,37.281
836809,A,22.166,1.0,M,safari,31.397
847040,A,27.492,1.0,F,firefox,56.961
841566,A,NaN,0.0,M,safari,43.215
858165,A,25.240,1.0,F,safari,46.152
898269,A,24.887,1.0,M,safari,44.459
902614,A,25.198,1.0,F,firefox,45.949
909462,A,27.126,1.0,M,safari,55.206
854716,A,22.902,1.0,F,firefox,34.931
881520,A,22.471,1.0,M,safari,32.859
892376,A,25.212,1.0,F,firefox,46.020
884412,A,20.984,1.0,M,firefox,25.723
875248,A,NaN,0.0,M,safari,28.523
881608,A,29.667,1.0,F,firefox,67.400
896371,A,26.894,1.0,F,safari,54.090
893436,A,24.975,1.0,F,chrome,44.879
893208,A,28.095,1.0,M,safari,59.856
861979,A,22.399,1.0,M,chrome,32.513
913776,A,24.211,1.0,M,chrome,41.213
855067,A,26.559,1.0,F,chrome,52.481
875356,A,27.227,1.0,F,chrome,55.688
865724,A,26.282,1.0,M,safari,51.155
841840,A,18.647,1.0,F,chrome,14.505
868029,A,NaN,0.0,M,firefox,33.383
851535,A,26.193,1.0,F,chrome,50.725
851575,A,24.110,1.0,M,firefox,40.729
854620,A,31.351,1.0,F,chrome,75.483
864303,A,27.316,1.0,F,chrome,56.119
910647,A,26.395,1.0,M,chrome,51.697
900036,A,22.208,1.0,M,chrome,31.597
889438,A,NaN,0.0,M,firefox,44.576
874737,A,25.603,1.0,F,chrome,47.894
902345,A,27.819,1.0,F,chrome,58.533
900531,A,27.203,1.0,M,chrome,55.574
856848,A,27.582,1.0,M,chrome,57.396
844810,A,22.690,1.0,F,firefox,33.913
899518,A,28.530,1.0,F,safari,61.946
864515,A,21.549,1.0,F,firefox,28.435
908291,A,NaN,0.0,M,firefox,38.569
837188,A,26.077,1.0,F,chrome,50.169
838184,A,24.625,1.0,F,firefox,43.201
838028,A,22.485,1.0,F,firefox,32.928
868192,A,22.946,1.0,F,safari,35.141
890934,A,21.129,1.0,F,firefox,26.421
891781,A,26.330,1.0,M,firefox,51.384
840825,A,28.151,1.0,F,safari,60.127
867102,A,24.749,1.0,M,firefox,43.795
908842,A,23.999,1.0,F,firefox,40.196
880894,A,21.319,1.0,M,firefox,27.332
911576,A,NaN,0.0,M,safari,55.958
898185,A,30.528,1.0,M,safari,71.536
884110,A,20.506,1.0,M,firefox,23.431
869865,A,22.341,1.0,F,firefox,32.239
841540,A,23.301,1.0,F,safari,36.845
885047,A,23.589,1.0,M,safari,38.228
907734,A,NaN,0.0,M,chrome,47.728
839140,A,29.036,1.0,M,chrome,64.371
909870,A,27.521,1.0,M,safari,57.103
872520,A,26.319,1.0,M,chrome,51.331
907823,A,23.190,1.0,F,chrome,36.313
845813,A,22.201,1.0,F,chrome,31.564
858570,A,23.008,1.0,M,safari,35.439
882206,A,NaN,0.0,M,safari,63.577
861148,A,24.846,1.0,F,firefox,44.259
912383,A,23.883,1.0,M,safari,39.638
859478,A,24.541,1.0,F,chrome,42.795
883326,A,27.062,1.0,M,firefox,54.895
912218,A,21.718,1.0,F,safari,29.246
889817,A,28.537,1.0,F,chrome,61.978
867638,A,25.391,1.0,M,safari,46.878
860608,A,24.459,1.0,F,safari,42.404
862755,A,26.107,1.0,M,safari,50.314
874715,A,25.546,1.0,M,chrome,47.621
898670,A,NaN,0.0,M,chrome,40.870
871789,A,24.368,1.0,F,chrome,41.967
873456,A,22.828,1.0,F,safari,34.574
888368,A,26.641,1.0,F,chrome,52.877
903473,A,NaN,0.0,M,firefox,38.616
886265,A,NaN,0.0,M,chrome,33.525
898732,A,25.415,1.0,M,chrome,46.990
853072,A,NaN,0.0,M,chrome,60.950
877748,A,24.879,1.0,M,firefox,44.420
838066,A,23.480,1.0,M,firefox,37.703
892730,A,26.010,1.0,F,chrome,49.847
906072,A,29.842,1.0,M,chrome,68.241
910175,A,21.370,1.0,F,safari,27.577
875233,A,NaN,0.0,M,safari,49.586
864452,A,25.513,1.0,M,safari,47.461
838858,A,27.904,1.0,M,firefox,58.938
906853,A,27.477,1.0,F,firefox,56.891
843637,A,24.533,1.0,F,firefox,42.759
889365,A,20.789,1.0,F,firefox,24.786
857607,A,27.016,1.0,F,firefox,54.679
856795,A,22.912,1.0,F,firefox,34.978
876476,A,NaN,0.0,M,chrome,33.639
893156,A,27.871,1.0,M,chrome,58.780
859507,A,22.723,1.0,F,chrome,34.070
892084,A,28.507,1.0,F,firefox,61.834
893352,A,25.840,1.0,F,chrome,49.030
907507,A,25.798,1.0,M,firefox,48.829
873063,A,25.768,1.0,M,chrome,48.687
841697,A,NaN,0.0,M,safari,25.339
894359,A,20.559,1.0,F,chrome,23.683
896360,A,NaN,0.0,M,firefox,47.587
910217,A,NaN,0.0,M,firefox,51.816
908412,A,25.207,1.0,F,firefox,45.991
840419,A,NaN,0.0,M,chrome,35.142
863646,A,25.047,1.0,F,safari,45.227
867868,A,24.795,1.0,M,safari,44.016
835471,A,22.607,1.0,F,firefox,33.514
877990,A,NaN,0.0,M,safari,57.168
851413,A,NaN,0.0,M,safari,24.237
838973,A,26.472,1.0,M,safari,52.065
896520,A,25.961,1.0,M,safari,49.612
904885,A,27.524,1.0,F,safari,57.117
886257,A,22.487,1.0,F,chrome,32.936
891627,A,25.254,1.0,F,safari,46.217
861122,A,30.428,1.0,F,safari,71.054
880140,A,26.655,1.0,M,firefox,52.945
838738,A,25.251,1.0,F,chrome,46.207
889073,A,NaN,0.0,M,safari,51.470
848663,A,25.215,1.0,M,chrome,46.034
840486,A,NaN,0.0,M,safari,71.291
912512,A,27.459,1.0,F,firefox,56.804
840372,A,NaN,0.0,M,safari,43.973
840752,A,NaN,0.0,M,safari,48.028
864065,A,24.023,1.0,F,chrome,40.310
854605,A,28.025,1.0,M,firefox,59.518
892249,A,21.485,1.0,M,firefox,28.127
890618,A,20.988,1.0,F,chrome,25.743
875602,A,28.647,1.0,M,firefox,62.505
852504,A,30.383,1.0,F,safari,70.837
898793,A,26.171,1.0,F,chrome,50.620
910680,A,25.282,1.0,F,firefox,46.353
841168,A,26.643,1.0,F,chrome,52.887
892502,A,23.382,1.0,F,chrome,37.235
890126,A,25.428,1.0,F,safari,47.055
875569,A,NaN,0.0,M,firefox,45.467
842498,A,26.566,1.0,M,chrome,52.519
836604,A,NaN,0.0,M,firefox,26.304
850795,A,23.732,1.0,F,firefox,38.916
875431,A,27.112,1.0,F,firefox,55.140
869808,A,23.311,1.0,M,chrome,36.893
897033,A,22.517,1.0,F,safari,33.080
887672,A,30.105,1.0,F,chrome,69.505
858505,A,25.095,1.0,M,firefox,45.457
886641,A,23.553,1.0,F,chrome,38.053
889522,A,20.769,1.0,M,firefox,24.692
875498,A,26.823,1.0,M,safari,53.752
847083,A,26.748,1.0,F,chrome,53.390
840263,A,24.253,1.0,F,safari,41.415
900739,A,22.244,1.0,M,safari,31.773
841726,A,24.939,1.0,F,firefox,44.705
837000,A,22.910,1.0,F,firefox,34.970
909876,A,NaN,0.0,M,safari,33.695
912355,A,24.742,1.0,F,firefox,43.761
873728,A,22.372,1.0,M,safari,32.383
871138,A,NaN,0.0,M,firefox,47.960
836591,A,26.520,1.0,F,safari,52.296
849866,A,22.901,1.0,F,chrome,34.924
896963,A,21.579,1.0,F,firefox,28.581
843438,A,28.903,1.0,F,safari,63.735
852055,A,22.649,1.0,F,safari,33.717
900540,A,23.350,1.0,M,chrome,37.081
874938,A,25.533,1.0,F,chrome,47.556
851054,A,26.498,1.0,M,chrome,52.192
835507,A,NaN,0.0,M,chrome,41.924
897945,A,26.152,1.0,M,safari,50.530
872934,A,23.998,1.0,M,safari,40.188
836828,A,22.572,1.0,F,chrome,33.346
891322,A,28.566,1.0,M,firefox,62.116
868094,A,31.221,1.0,M,firefox,74.861
848707,A,29.240,1.0,F,safari,65.352
875352,A,25.355,1.0,F,chrome,46.702
900458,A,NaN,0.0,M,chrome,67.001
874714,A,25.889,1.0,F,chrome,49.268
894809,A,23.807,1.0,F,chrome,39.273
849439,A,26.166,1.0,F,firefox,50.597
894378,A,24.764,1.0,F,firefox,43.867
907107,A,NaN,0.0,M,firefox,33.203
902449,A,22.754,1.0,M,safari,34.220
852942,A,27.005,1.0,M,firefox,54.625
882509,A,20.384,1.0,F,firefox,22.842
841403,A,26.510,1.0,F,chrome,52.250
840576,A,20.926,1.0,F,firefox,25.445
886136,A,19.697,1.0,F,firefox,19.546
879156,A,20.403,1.0,F,chrome,22.934
898196,A,29.917,1.0,M,chrome,68.601
877927,A,24.509,1.0,F,safari,42.645
850976,A,25.216,1.0,M,chrome,46.039
845754,A,28.548,1.0,F,safari,62.031
866568,A,27.335,1.0,F,safari,56.210
902096,A,21.521,1.0,F,safari,28.302
854649,A,NaN,0.0,M,chrome,55.428
871443,A,25.460,1.0,M,safari,47.210
837413,A,NaN,0.0,M,chrome,40.900
848532,A,25.061,1.0,F,chrome,45.291
901147,A,28.200,1.0,F,safari,60.358
876955,A,22.785,1.0,M,chrome,34.368
872286,A,26.002,1.0,F,safari,49.811
889289,A,NaN,0.0,M,firefox,44.884
893662,A,20.507,1.0,F,safari,23.434
878691,A,22.994,1.0,F,chrome,35.373
888828,A,25.483,1.0,F,safari,47.319
850269,A,28.243,1.0,F,safari,60.568
903784,A,27.503,1.0,M,firefox,57.016
875677,A,26.493,1.0,F,safari,52.167
851364,A,22.962,1.0,F,firefox,35.217
883845,A,29.503,1.0,F,safari,66.615
879369,A,25.538,1.0,F,firefox,47.583
867297,A,22.484,1.0,M,firefox,32.924
861548,A,NaN,0.0,M,chrome,42.805
884671,A,NaN,0.0,M,firefox,55.755
836208,A,25.019,1.0,M,safari,45.091
904767,A,27.217,1.0,F,safari,55.642
891954,A,27.759,1.0,M,safari,58.244
891053,A,26.001,1.0,F,chrome,49.806
843880,A,22.856,1.0,F,chrome,34.708
839793,A,NaN,0.0,M,firefox,46.625
910194,A,25.113,1.0,F,firefox,45.542
901631,A,NaN,0.0,M,firefox,67.312
844330,A,20.934,1.0,F,safari,25.484
845666,A,24.663,1.0,M,firefox,43.382
894308,A,23.540,1.0,M,chrome,37.991
840164,A,NaN,0.0,M,firefox,49.021
851534,A,18.906,1.0,M,safari,15.749
881049,A,27.787,1.0,M,chrome,58.379
869067,A,25.034,1.0,F,firefox,45.165
878665,A,20.388,1.0,M,firefox,22.864
854976,A,24.097,1.0,F,chrome,40.667
857859,A,26.522,1.0,M,safari,52.308
843351,A,21.021,1.0,M,safari,25.903
862721,A,25.008,1.0,M,safari,45.039
844955,A,22.356,1.0,F,chrome,32.310
877631,A,23.610,1.0,F,safari,38.328
869608,A,25.067,1.0,M,firefox,45.321
875963,A,25.459,1.0,F,safari,47.201
894154,A,23.823,1.0,F,firefox,39.351
863560,A,25.682,1.0,F,chrome,48.274
913143,A,NaN,0.0,M,chrome,54.816
897191,A,24.303,1.0,M,chrome,41.653
902753,A,28.579,1.0,F,safari,62.179
845287,A,28.656,1.0,F,safari,62.547
865147,A,23.928,1.0,F,firefox,39.856
872771,A,23.405,1.0,M,firefox,37.346
900376,A,20.840,1.0,M,chrome,25.030
836308,A,24.684,1.0,F,firefox,43.481
848766,A,24.091,1.0,F,safari,40.639
849760,A,26.948,1.0,F,chrome,54.349
866186,A,21.226,1.0,M,chrome,26.884
888228,A,24.307,1.0,M,firefox,41.671
875985,A,27.422,1.0,F,chrome,56.625
906026,A,23.174,1.0,F,chrome,36.236
853554,A,23.094,1.0,F,safari,35.852
902118,A,NaN,0.0,M,safari,27.637
881704,A,31.551,1.0,F,safari,76.447
911189,A,23.131,1.0,M,chrome,36.030
902633,A,21.749,1.0,M,chrome,29.396
901521,A,22.990,1.0,F,safari,35.354
908172,A,23.064,1.0,F,chrome,35.708
882536,A,24.327,1.0,F,firefox,41.767
911374,A,27.063,1.0,M,chrome,54.904
835695,A,24.254,1.0,M,chrome,41.420
848143,A,22.693,1.0,M,firefox,33.926
854988,A,21.372,1.0,M,safari,27.584
856257,A,25.055,1.0,F,chrome,45.262
840927,A,NaN,0.0,M,safari,45.510
900746,A,28.827,1.0,M,chrome,63.371
890263,A,25.231,1.0,F,chrome,46.109
906247,A,NaN,0.0,M,safari,43.812
844940,A,22.373,1.0,M,safari,32.392
889705,A,24.235,1.0,M,chrome,41.329
878984,A,23.904,1.0,M,firefox,39.738
904000,A,24.075,1.0,M,chrome,40.558
883151,A,22.602,1.0,M,firefox,33.489
851939,A,26.346,1.0,F,chrome,51.460
890126,A,24.644,1.0,F,safari,43.291
908154,A,NaN,0.0,M,firefox,42.596
894081,A,20.715,1.0,F,chrome,24.431
897200,A,26.234,1.0,F,safari,50.924
896685,A,26.218,1.0,F,chrome,50.844
867193,A,22.902,1.0,F,firefox,34.930
858297,A,27.475,1.0,M,chrome,56.881
913480,A,NaN,0.0,M,chrome,28.623
848243,A,24.945,1.0,F,safari,44.738
837960,A,24.322,1.0,F,safari,41.746
895135,A,21.707,1.0,F,chrome,29.194
840247,A,NaN,0.0,M,safari,47.276
882900,A,29.256,1.0,M,safari,65.431
904914,A,25.169,1.0,F,firefox,45.812
853002,A,23.842,1.0,M,chrome,39.444
901505,A,NaN,0.0,M,firefox,50.364
900411,A,NaN,0.0,M,safari,46.269
865819,A,NaN,0.0,M,chrome,45.333
891220,A,23.936,1.0,F,safari,39.893
901813,A,28.555,1.0,M,safari,62.064
912087,A,26.141,1.0,F,safari,50.476
913823,A,NaN,0.0,M,firefox,38.656
890263,A,24.730,1.0,M,safari,43.704
884237,A,23.148,1.0,M,chrome,36.110
910203,A,23.479,1.0,M,firefox,37.701
842622,A,23.398,1.0,F,safari,37.311
874436,A,22.164,1.0,M,firefox,31.388
855672,A,NaN,0.0,M,firefox,54.327
893202,A,NaN,0.0,M,safari,41.508
835573,A,26.385,1.0,F,chrome,51.650
874980,A,23.325,1.0,F,safari,36.958
853391,A,24.849,1.0,F,firefox,44.276
908497,A,23.222,1.0,M,chrome,36.468
858094,A,26.799,1.0,M,chrome,53.636
836453,A,24.379,1.0,F,safari,42.019
884105,A,23.173,1.0,M,firefox,36.230
840232,A,NaN,0.0,M,chrome,25.300
855693,A,25.689,1.0,M,firefox,48.308
858686,A,23.229,1.0,M,safari,36.499
842290,A,24.961,1.0,M,firefox,44.811
892840,A,23.771,1.0,M,safari,39.099
878137,A,27.385,1.0,F,chrome,56.450
838948,A,26.360,1.0,M,chrome,51.530
895845,A,26.118,1.0,M,chrome,50.367
860241,A,NaN,0.0,M,safari,37.607
848224,A,26.166,1.0,M,chrome,50.595
887092,A,29.287,1.0,M,firefox,65.578
876367,A,22.920,1.0,F,firefox,35.014
841595,A,25.431,1.0,F,chrome,47.068
913941,A,20.877,1.0,F,safari,25.209
877768,A,28.496,1.0,F,safari,61.783
912866,A,24.005,1.0,M,firefox,40.225
900130,A,NaN,0.0,M,safari,54.391
846003,A,20.692,1.0,F,safari,24.321
885778,A,29.494,1.0,F,safari,66.570
852726,A,24.108,1.0,M,safari,40.718
902230,A,26.364,1.0,F,safari,51.548
848696,A,25.377,1.0,M,chrome,46.810
880792,A,24.361,1.0,M,safari,41.934
899892,A,29.214,1.0,M,safari,65.230
849921,A,20.880,1.0,F,safari,25.223
884276,A,25.747,1.0,F,chrome,48.585
881757,A,27.277,1.0,M,safari,55.928
849976,A,24.925,1.0,M,chrome,44.642
854390,A,24.705,1.0,F,safari,43.582
853904,A,24.643,1.0,M,safari,43.288
888590,A,21.931,1.0,F,safari,30.268
838651,A,25.095,1.0,M,chrome,45.458
903948,A,26.282,1.0,F,firefox,51.153
863894,A,NaN,0.0,M,safari,45.823
850493,A,24.319,1.0,F,safari,41.733
864419,A,23.776,1.0,F,chrome,39.123
839701,A,24.302,1.0,F,chrome,41.648
859233,A,28.144,1.0,F,safari,60.093
885191,A,NaN,0.0,M,safari,19.960
896712,A,NaN,0.0,M,firefox,45.481
897353,A,24.181,1.0,F,safari,41.067
857994,A,28.640,1.0,F,firefox,62.470
864605,A,25.139,1.0,M,chrome,45.666
886429,A,NaN,0.0,M,chrome,62.819
880043,A,19.690,1.0,M,safari,19.513
890241,A,26.149,1.0,F,chrome,50.515
837516,A,25.700,1.0,F,firefox,48.361
842442,A,28.476,1.0,M,firefox,61.686
879910,A,20.897,1.0,F,chrome,25.304
885013,A,24.612,1.0,M,chrome,43.140
856098,A,25.165,1.0,F,firefox,45.793
844592,A,23.761,1.0,M,firefox,39.050
836808,A,28.041,1.0,F,chrome,59.599
898877,A,24.153,1.0,M,chrome,40.936
893373,A,30.087,1.0,F,safari,69.417
874295,A,27.635,1.0,M,chrome,57.650
883234,A,27.377,1.0,F,firefox,56.410
885355,A,26.398,1.0,M,safari,51.712
869379,A,22.341,1.0,M,safari,32.236
900279,A,23.922,1.0,M,firefox,39.827
857959,A,26.432,1.0,M,firefox,51.873
874851,A,26.694,1.0,M,firefox,53.131
836670,A,28.268,1.0,M,chrome,60.686
909781,A,23.831,1.0,F,chrome,39.391
862217,A,NaN,0.0,M,chrome,34.678
843192,A,27.148,1.0,F,safari,55.309
873979,A,22.976,1.0,F,safari,35.284
849289,A,27.183,1.0,F,safari,55.480
850898,A,27.999,1.0,F,firefox,59.397
854593,A,26.140,1.0,M,chrome,50.474
901507,A,24.106,1.0,M,firefox,40.709
898179,A,25.103,1.0,M,chrome,45.493
909020,A,26.484,1.0,M,safari,52.122
899760,A,25.025,1.0,F,firefox,45.122
898055,A,30.496,1.0,F,firefox,71.380
844355,A,22.523,1.0,F,safari,33.112
869613,A,22.493,1.0,F,safari,32.968
886607,A,22.558,1.0,F,chrome,33.277
855567,A,23.526,1.0,F,safari,37.925
904410,A,19.553,1.0,M,safari,18.853
875397,A,23.426,1.0,M,safari,37.444
890163,A,NaN,0.0,M,safari,37.161
907306,A,NaN,0.0,M,firefox,45.942
878235,A,26.045,1.0,M,safari,50.014
912730,A,21.899,1.0,F,chrome,30.117
850762,A,27.250,1.0,M,chrome,55.801
873088,A,29.506,1.0,M,safari,66.627
908297,A,24.479,1.0,F,firefox,42.501
882224,A,28.936,1.0,F,chrome,63.892
912041,A,NaN,0.0,M,chrome,47.388
883770,A,29.972,1.0,F,firefox,68.865
908654,A,27.793,1.0,M,chrome,58.407
899277,A,21.090,1.0,M,chrome,26.233
870984,A,25.047,1.0,F,chrome,45.224
869594,A,27.636,1.0,F,firefox,57.652
882591,A,25.076,1.0,F,safari,45.367
896976,A,24.908,1.0,F,safari,44.557
889051,A,28.174,1.0,F,firefox,60.237
903124,A,NaN,0.0,M,safari,36.482
853245,A,25.044,1.0,F,safari,45.210
856303,A,25.809,1.0,M,firefox,48.884
841502,A,24.166,1.0,F,safari,40.995
847437,A,NaN,0.0,M,chrome,44.758
876711,A,26.938,1.0,F,firefox,54.300
873357,A,26.082,1.0,F,chrome,50.194
870212,A,NaN,0.0,M,chrome,35.295
896041,A,NaN,0.0,M,safari,31.751
858530,A,23.027,1.0,F,firefox,35.531
838969,A,25.003,1.0,M,safari,45.015
861279,A,24.600,1.0,F,firefox,43.081
843487,A,22.920,1.0,F,safari,35.017
909178,A,23.505,1.0,F,firefox,37.822
883223,A,21.200,1.0,F,safari,26.760
838617,A,26.045,1.0,M,safari,50.014
910868,A,24.900,1.0,F,firefox,44.520
846493,A,21.851,1.0,F,firefox,29.883
901250,A,25.072,1.0,M,safari,45.343
836952,A,28.357,1.0,M,firefox,61.111
881940,A,23.150,1.0,F,chrome,36.121
857471,A,28.288,1.0,M,safari,60.782
892758,A,24.191,1.0,F,chrome,41.119
903371,A,25.495,1.0,M,safari,47.374
838727,A,25.244,1.0,M,chrome,46.173
854770,A,NaN,0.0,M,safari,61.818
845080,A,25.396,1.0,F,firefox,46.901
885084,A,22.145,1.0,F,firefox,31.297
877921,A,21.723,1.0,F,chrome,29.268
858732,A,21.168,1.0,F,firefox,26.605
859252,A,20.720,1.0,F,firefox,24.456
835128,A,NaN,0.0,M,chrome,45.554
905593,A,22.604,1.0,F,firefox,33.500
888737,A,24.798,1.0,F,firefox,44.030
875588,A,23.240,1.0,M,chrome,36.554
913279,A,23.073,1.0,F,chrome,35.751
902781,A,23.798,1.0,M,firefox,39.230
841352,A,26.759,1.0,F,safari,53.443
878759,A,27.323,1.0,F,chrome,56.150
861407,A,25.928,1.0,F,chrome,49.454
850651,A,22.525,1.0,F,safari,33.122
838530,A,NaN,0.0,M,chrome,52.724
892014,A,26.722,1.0,F,safari,53.267
842373,A,25.687,1.0,M,firefox,48.296
898807,A,23.491,1.0,F,chrome,37.757
835118,A,26.772,1.0,F,firefox,53.506
835539,A,NaN,0.0,M,chrome,50.074
892590,A,17.208,1.0,F,chrome,7.598
850896,A,26.611,1.0,M,firefox,52.733
889410,A,NaN,0.0,M,safari,22.035
874116,A,26.659,1.0,M,firefox,52.963
839585,A,NaN,0.0,M,safari,43.151
860040,A,27.984,1.0,F,chrome,59.323
911574,A,24.755,1.0,F,firefox,43.822
901437,A,22.783,1.0,F,safari,34.361
908603,A,24.632,1.0,M,firefox,43.232
885238,A,NaN,0.0,M,firefox,57.718
844253,A,25.066,1.0,F,safari,45.315
866586,A,24.714,1.0,M,chrome,43.628
862329,A,26.859,1.0,F,safari,53.923
902117,A,25.526,1.0,M,chrome,47.524
880927,A,24.985,1.0,F,safari,44.929
856188,A,NaN,0.0,M,chrome,61.393
870470,A,28.888,1.0,M,chrome,63.661
859885,A,26.533,1.0,F,firefox,52.360
910036,A,24.285,1.0,F,chrome,41.568
869110,A,28.742,1.0,F,safari,62.963
888692,A,27.958,1.0,F,chrome,59.197
835972,A,26.797,1.0,F,firefox,53.627
857210,A,NaN,0.0,M,firefox,30.407
891596,A,25.352,1.0,M,chrome,46.688
854862,A,23.141,1.0,M,chrome,36.076
888841,A,24.602,1.0,F,firefox,43.092
856374,A,NaN,0.0,M,firefox,47.881
898256,A,25.250,1.0,M,firefox,46.202
887805,A,23.812,1.0,F,safari,39.298
859292,A,28.182,1.0,M,chrome,60.275
856117,A,20.760,1.0,M,firefox,24.646
848505,A,26.825,1.0,F,firefox,53.762
858023,A,20.356,1.0,F,safari,22.710
899185,A,25.956,1.0,F,firefox,49.591
906754,A,22.783,1.0,F,safari,34.357
